transaction_id,customer_id,account_id,amount,merchant,transaction_type,country,device_id,transaction_time,fraud_flag
14879,96,1058,3038.5,Flipkart,CARD,Uk,Mobile,2026-04-30T09:51:17.000Z,INTERNATIONAL
14890,8,1064,74868.39,Uber,ATM WITHDRAWAL,Russia,Laptop,2026-04-19T18:52:00.000Z,INTERNATIONAL
14892,49,1044,33626.96,Walmart,CARD,Singapore,ATM,2026-05-05T12:20:49.000Z,INTERNATIONAL
14937,38,1125,99248.6,Zomato,UPI,India,Tablet,2026-04-22T21:58:21.000Z,NORMAL
14939,6,1094,24791.99,Uber,CARD,Usa,Laptop,2026-05-14T15:36:12.000Z,INTERNATIONAL
14977,24,1181,76445.4,Flipkart,ATM WITHDRAWAL,Germany,Laptop,2026-04-27T01:58:14.000Z,INTERNATIONAL
14987,81,1053,96717.78,Flipkart,CARD,Singapore,Tablet,2026-05-17T12:36:36.000Z,INTERNATIONAL
14991,38,1162,9921.38,Amazon,UPI,Singapore,Mobile,2026-05-06T03:54:54.000Z,INTERNATIONAL
15004,20,1152,66101.48,Nike,NET BANKING,Russia,Mobile,2026-05-06T22:16:59.000Z,INTERNATIONAL
15070,85,1130,78518.17,Nike,NET BANKING,Russia,Tablet,2026-05-09T13:47:46.000Z,INTERNATIONAL
15091,51,1073,17234.96,Amazon,UPI,Germany,Tablet,2026-05-13T14:26:31.000Z,INTERNATIONAL
15094,15,1001,93768.69,Petrol Pump,CARD,Usa,ATM,2026-04-23T07:33:18.000Z,INTERNATIONAL
15100,57,1030,57792.22,Netflix,UPI,Germany,ATM,2026-04-18T15:37:27.000Z,INTERNATIONAL
15115,58,1129,82402.2,Walmart,NET BANKING,India,ATM,2026-04-30T06:12:56.000Z,NORMAL
15118,44,1068,50676.75,Apple Store,UPI,Singapore,Laptop,2026-05-10T18:02:55.000Z,INTERNATIONAL
15147,95,1172,96617.85,Flipkart,NET BANKING,India,Tablet,2026-04-25T23:16:35.000Z,NORMAL
15168,14,1183,4044.51,Amazon,UPI,Singapore,ATM,2026-05-03T08:48:28.000Z,INTERNATIONAL
15186,9,1097,94960.01,Walmart,ATM WITHDRAWAL,Usa,ATM,2026-04-23T15:33:56.000Z,INTERNATIONAL
15199,48,1008,41227.52,Netflix,UPI,Uk,Mobile,2026-04-25T17:17:00.000Z,INTERNATIONAL
15267,82,1164,44943.89,Swiggy,NET BANKING,Russia,ATM,2026-05-03T04:54:10.000Z,INTERNATIONAL
15309,11,1169,91530.47,Zomato,NET BANKING,Russia,Laptop,2026-05-16T23:27:44.000Z,INTERNATIONAL
15311,87,1128,23294.08,Petrol Pump,ATM WITHDRAWAL,Usa,Laptop,2026-05-13T22:43:55.000Z,INTERNATIONAL
15323,68,1078,45401,Flipkart,CARD,Germany,ATM,2026-04-26T18:29:38.000Z,INTERNATIONAL
15328,79,1133,84136.15,Walmart,ATM WITHDRAWAL,Usa,Tablet,2026-05-05T17:06:01.000Z,INTERNATIONAL
15338,59,1044,24663.34,Netflix,NET BANKING,Uk,Laptop,2026-05-14T08:24:48.000Z,INTERNATIONAL
15351,69,1157,24823.52,Amazon,NET BANKING,Singapore,Laptop,2026-04-18T19:15:47.000Z,INTERNATIONAL
15385,18,1072,91998.62,Flipkart,UPI,Germany,Laptop,2026-04-26T20:51:54.000Z,INTERNATIONAL
15409,40,1032,60260.55,Zomato,CARD,Uk,Tablet,2026-05-07T01:01:51.000Z,INTERNATIONAL
15426,51,1140,26792.31,Zomato,UPI,Russia,Laptop,2026-05-16T14:29:47.000Z,INTERNATIONAL
15428,38,1139,26850.81,Swiggy,NET BANKING,Uk,Mobile,2026-04-28T16:32:28.000Z,INTERNATIONAL
15433,68,1181,664.11,Flipkart,NET BANKING,Usa,Laptop,2026-05-08T10:34:18.000Z,INTERNATIONAL
15434,86,1197,28091.98,Uber,UPI,India,ATM,2026-04-29T06:52:50.000Z,NORMAL
15443,55,1056,53843.1,Walmart,CARD,India,ATM,2026-04-21T19:08:59.000Z,NORMAL
15446,87,1035,19945.36,Flipkart,ATM WITHDRAWAL,Uk,ATM,2026-04-30T20:36:54.000Z,INTERNATIONAL
15475,17,1056,52762.28,Apple Store,ATM WITHDRAWAL,Uk,Laptop,2026-05-01T02:29:29.000Z,INTERNATIONAL
15491,30,1063,44927.05,Nike,ATM WITHDRAWAL,Russia,Mobile,2026-05-01T22:38:42.000Z,INTERNATIONAL
15538,13,1058,5352.15,Netflix,CARD,Singapore,Laptop,2026-04-21T04:16:06.000Z,INTERNATIONAL
15542,91,1042,26328.7,Swiggy,ATM WITHDRAWAL,Singapore,Laptop,2026-04-19T00:02:28.000Z,INTERNATIONAL
15568,24,1006,89094.09,Amazon,CARD,Russia,Laptop,2026-04-26T18:38:43.000Z,INTERNATIONAL
15582,71,1018,70104.27,Swiggy,NET BANKING,Uk,Laptop,2026-04-25T10:56:12.000Z,INTERNATIONAL
15640,38,1067,64748.76,Walmart,ATM WITHDRAWAL,India,ATM,2026-05-09T15:42:17.000Z,NORMAL
15642,34,1151,21271.77,Netflix,UPI,Usa,Tablet,2026-05-15T23:52:05.000Z,INTERNATIONAL
15673,6,1013,25040.71,Apple Store,CARD,Singapore,Laptop,2026-04-21T19:34:48.000Z,INTERNATIONAL
15678,1,1159,24760.26,Nike,ATM WITHDRAWAL,Singapore,ATM,2026-04-28T23:51:27.000Z,INTERNATIONAL
15688,5,1150,65883.99,Zomato,UPI,Singapore,Mobile,2026-05-07T08:15:15.000Z,INTERNATIONAL
15696,29,1066,6860.72,Petrol Pump,ATM WITHDRAWAL,Usa,Mobile,2026-05-03T15:57:40.000Z,INTERNATIONAL
15712,91,1043,9580.42,Uber,NET BANKING,Singapore,ATM,2026-05-07T04:53:39.000Z,INTERNATIONAL
15733,98,1071,46722.69,Petrol Pump,UPI,Uk,Tablet,2026-04-23T12:58:24.000Z,INTERNATIONAL
15738,36,1087,71101.55,Zomato,CARD,Singapore,Tablet,2026-05-06T06:24:45.000Z,INTERNATIONAL
15746,61,1057,40899.95,Nike,CARD,Russia,Laptop,2026-05-13T17:20:30.000Z,INTERNATIONAL
15751,15,1153,81484.72,Netflix,NET BANKING,Uk,ATM,2026-05-10T08:26:44.000Z,INTERNATIONAL
15772,66,1074,48479.57,Nike,NET BANKING,Germany,Tablet,2026-05-06T22:12:37.000Z,INTERNATIONAL
15774,86,1186,58119.96,Apple Store,ATM WITHDRAWAL,Singapore,Laptop,2026-04-25T19:50:19.000Z,INTERNATIONAL
15776,43,1101,97798.3,Zomato,UPI,India,Mobile,2026-05-02T13:14:24.000Z,NORMAL
15782,63,1156,22013.36,Swiggy,CARD,Germany,ATM,2026-05-17T17:45:24.000Z,INTERNATIONAL
15788,29,1060,77188.61,Petrol Pump,NET BANKING,Germany,Mobile,2026-05-07T05:46:07.000Z,INTERNATIONAL
15806,93,1073,56100.12,Zomato,NET BANKING,Germany,Laptop,2026-04-23T00:39:48.000Z,INTERNATIONAL
15856,84,1105,15802.14,Uber,CARD,Singapore,Mobile,2026-04-21T11:56:25.000Z,INTERNATIONAL
15862,25,1130,18102.53,Swiggy,ATM WITHDRAWAL,Uk,Laptop,2026-05-10T06:17:25.000Z,INTERNATIONAL
15866,46,1180,10361.56,Uber,ATM WITHDRAWAL,India,Tablet,2026-05-07T09:14:50.000Z,NORMAL
15870,48,1094,11190.97,Netflix,NET BANKING,Usa,ATM,2026-05-05T18:33:07.000Z,INTERNATIONAL
15889,89,1076,29218.79,Walmart,UPI,Uk,ATM,2026-05-08T09:41:07.000Z,INTERNATIONAL
15895,10,1039,99816.98,Zomato,CARD,Singapore,ATM,2026-05-13T06:08:50.000Z,INTERNATIONAL
15921,90,1001,92888.01,Swiggy,NET BANKING,India,ATM,2026-05-10T21:46:18.000Z,NORMAL
15924,63,1188,96823.31,Walmart,NET BANKING,Uk,Tablet,2026-05-13T22:18:38.000Z,INTERNATIONAL
15939,6,1174,67546.21,Apple Store,NET BANKING,Germany,ATM,2026-04-26T00:39:47.000Z,INTERNATIONAL
15966,12,1098,79877.79,Netflix,ATM WITHDRAWAL,Usa,ATM,2026-04-26T16:15:52.000Z,INTERNATIONAL
15999,26,1179,21874.41,Petrol Pump,ATM WITHDRAWAL,Germany,Tablet,2026-05-10T03:30:02.000Z,INTERNATIONAL
16013,64,1167,43671.07,Apple Store,UPI,Russia,ATM,2026-04-22T22:57:41.000Z,INTERNATIONAL
16015,19,1068,48916.03,Amazon,ATM WITHDRAWAL,Uk,Tablet,2026-04-26T16:08:18.000Z,INTERNATIONAL
16048,17,1126,54992.8,Uber,CARD,India,Laptop,2026-05-09T13:29:13.000Z,NORMAL
16055,33,1181,75334.09,Walmart,UPI,Singapore,Tablet,2026-05-13T17:03:08.000Z,INTERNATIONAL
16057,99,1053,14528.08,Swiggy,UPI,Russia,Laptop,2026-05-14T18:52:04.000Z,INTERNATIONAL
16059,7,1081,55885.92,Swiggy,ATM WITHDRAWAL,Russia,ATM,2026-05-03T14:15:05.000Z,INTERNATIONAL
16079,68,1163,89128.48,Amazon,CARD,Russia,Laptop,2026-05-16T12:40:56.000Z,INTERNATIONAL
16089,96,1034,79377.03,Amazon,UPI,Uk,ATM,2026-05-05T21:10:33.000Z,INTERNATIONAL
16104,54,1059,94946.67,Netflix,CARD,Usa,Mobile,2026-04-19T07:44:01.000Z,INTERNATIONAL
16137,99,1137,44644.53,Apple Store,ATM WITHDRAWAL,India,Laptop,2026-05-15T17:10:42.000Z,NORMAL
16141,19,1060,80429.3,Flipkart,ATM WITHDRAWAL,India,Tablet,2026-05-02T11:30:44.000Z,NORMAL
16153,50,1009,15196.94,Zomato,CARD,Singapore,ATM,2026-05-10T02:23:26.000Z,INTERNATIONAL
16177,12,1139,37168.56,Zomato,ATM WITHDRAWAL,Germany,Laptop,2026-05-03T07:08:25.000Z,INTERNATIONAL
16193,27,1088,71569.6,Swiggy,ATM WITHDRAWAL,Uk,Laptop,2026-04-18T12:09:40.000Z,INTERNATIONAL
16203,14,1113,73658.04,Petrol Pump,UPI,Germany,Tablet,2026-04-25T16:17:53.000Z,INTERNATIONAL
16220,91,1019,11759.27,Swiggy,ATM WITHDRAWAL,Uk,ATM,2026-05-02T12:29:53.000Z,INTERNATIONAL
16255,96,1153,22632.32,Petrol Pump,ATM WITHDRAWAL,Uk,Laptop,2026-05-11T21:27:26.000Z,INTERNATIONAL
16260,67,1117,51965.77,Swiggy,UPI,Germany,Laptop,2026-04-27T12:56:04.000Z,INTERNATIONAL
16262,39,1014,74161.32,Uber,ATM WITHDRAWAL,India,ATM,2026-05-09T09:15:28.000Z,NORMAL
16281,93,1084,61932.82,Swiggy,NET BANKING,India,Mobile,2026-05-16T08:21:51.000Z,NORMAL
16296,7,1123,34039.28,Nike,ATM WITHDRAWAL,India,Mobile,2026-04-27T07:31:04.000Z,NORMAL
16301,25,1115,363.79,Walmart,ATM WITHDRAWAL,Singapore,Tablet,2026-05-17T02:13:16.000Z,INTERNATIONAL
16316,89,1117,50032.13,Netflix,NET BANKING,Usa,Mobile,2026-05-07T08:40:34.000Z,INTERNATIONAL
16349,89,1157,45520.42,Swiggy,CARD,Uk,Laptop,2026-05-03T06:30:05.000Z,INTERNATIONAL
16353,73,1041,19978.64,Petrol Pump,NET BANKING,Germany,Laptop,2026-05-14T01:33:23.000Z,INTERNATIONAL
16363,17,1136,79422.6,Netflix,UPI,Uk,Laptop,2026-05-12T16:49:03.000Z,INTERNATIONAL
16382,64,1002,357.55,Walmart,NET BANKING,Usa,ATM,2026-04-24T11:14:40.000Z,INTERNATIONAL
16392,93,1108,92032.16,Nike,NET BANKING,Germany,Mobile,2026-05-09T20:45:26.000Z,INTERNATIONAL
16421,97,1096,43466.76,Apple Store,CARD,Russia,Tablet,2026-04-23T02:54:59.000Z,INTERNATIONAL
16444,87,1010,8078.92,Nike,CARD,Uk,ATM,2026-05-17T12:37:01.000Z,INTERNATIONAL
16476,80,1082,83432.53,Flipkart,NET BANKING,Russia,Tablet,2026-05-08T03:48:15.000Z,INTERNATIONAL
16494,83,1130,91692.19,Uber,UPI,Russia,Tablet,2026-05-04T12:00:17.000Z,INTERNATIONAL
16509,97,1066,1912.11,Walmart,CARD,Singapore,Tablet,2026-04-24T01:04:29.000Z,INTERNATIONAL
16515,22,1189,42654.82,Walmart,NET BANKING,Singapore,Mobile,2026-04-21T00:49:50.000Z,INTERNATIONAL
16524,97,1139,17057.07,Petrol Pump,CARD,India,Mobile,2026-05-14T14:05:09.000Z,NORMAL
16528,71,1045,85707.28,Petrol Pump,CARD,India,ATM,2026-05-17T21:08:09.000Z,NORMAL
16565,92,1133,52100.17,Netflix,UPI,Singapore,ATM,2026-05-01T03:04:36.000Z,INTERNATIONAL
16573,58,1040,83881.42,Walmart,CARD,India,Mobile,2026-04-23T08:58:33.000Z,NORMAL
16574,7,1169,65219.07,Flipkart,NET BANKING,India,Mobile,2026-05-09T19:19:51.000Z,NORMAL
16618,5,1055,47452.32,Netflix,ATM WITHDRAWAL,Germany,Tablet,2026-05-11T08:42:24.000Z,INTERNATIONAL
16630,91,1106,5459.57,Flipkart,CARD,Singapore,ATM,2026-04-22T20:26:48.000Z,INTERNATIONAL
16637,76,1125,59258.77,Uber,CARD,Uk,Tablet,2026-04-21T14:34:27.000Z,INTERNATIONAL
16645,34,1059,26892.91,Petrol Pump,UPI,Usa,Tablet,2026-04-21T04:10:35.000Z,INTERNATIONAL
16647,62,1083,55082.97,Swiggy,CARD,India,Laptop,2026-05-09T18:10:40.000Z,NORMAL
16651,83,1019,20034.25,Amazon,ATM WITHDRAWAL,Singapore,Tablet,2026-04-25T21:11:14.000Z,INTERNATIONAL
16660,24,1153,97646.02,Swiggy,NET BANKING,India,Mobile,2026-05-12T11:44:11.000Z,NORMAL
16672,32,1018,94318.09,Petrol Pump,CARD,Usa,ATM,2026-04-30T21:46:05.000Z,INTERNATIONAL
16684,8,1032,58809.72,Flipkart,ATM WITHDRAWAL,Uk,Mobile,2026-05-05T12:29:55.000Z,INTERNATIONAL
16700,34,1080,25793.46,Flipkart,UPI,India,ATM,2026-05-07T04:45:57.000Z,NORMAL
16705,38,1054,12228.23,Nike,NET BANKING,Singapore,ATM,2026-05-02T23:05:45.000Z,INTERNATIONAL
16728,1,1039,27559.84,Amazon,UPI,India,ATM,2026-05-10T07:36:54.000Z,NORMAL
16729,61,1101,91815.73,Petrol Pump,ATM WITHDRAWAL,Singapore,Mobile,2026-04-24T08:05:31.000Z,INTERNATIONAL
16770,51,1010,75677.88,Apple Store,NET BANKING,Russia,ATM,2026-05-11T12:39:20.000Z,INTERNATIONAL
16773,2,1141,63669.73,Walmart,UPI,India,Tablet,2026-04-23T19:33:40.000Z,NORMAL
16775,15,1029,15042.37,Zomato,CARD,Russia,Laptop,2026-05-12T03:46:05.000Z,INTERNATIONAL
16779,55,1150,66174.34,Netflix,ATM WITHDRAWAL,Singapore,Laptop,2026-05-14T14:54:07.000Z,INTERNATIONAL
16782,22,1122,70939.4,Apple Store,NET BANKING,Russia,Mobile,2026-04-24T10:49:06.000Z,INTERNATIONAL
16784,8,1169,50464.7,Zomato,NET BANKING,Usa,Tablet,2026-05-10T16:45:15.000Z,INTERNATIONAL
16796,31,1161,33736.85,Petrol Pump,CARD,Uk,Laptop,2026-05-10T14:30:00.000Z,INTERNATIONAL
16808,84,1188,81485.29,Uber,CARD,Russia,ATM,2026-05-08T03:14:27.000Z,INTERNATIONAL
16875,97,1182,60528.61,Amazon,CARD,India,ATM,2026-05-14T09:18:26.000Z,NORMAL
16882,73,1132,14884.91,Uber,UPI,Russia,Laptop,2026-05-07T18:37:49.000Z,INTERNATIONAL
16895,36,1085,79436.31,Walmart,CARD,Germany,Laptop,2026-04-25T08:45:47.000Z,INTERNATIONAL
16910,61,1195,2910.77,Nike,CARD,Germany,Laptop,2026-05-16T06:23:30.000Z,INTERNATIONAL
16922,26,1058,11813.33,Amazon,UPI,Uk,ATM,2026-04-20T01:52:51.000Z,INTERNATIONAL
16948,39,1033,66593.97,Netflix,CARD,Germany,Laptop,2026-04-19T00:31:01.000Z,INTERNATIONAL
16975,65,1096,12005.19,Walmart,CARD,Usa,ATM,2026-05-10T12:51:58.000Z,INTERNATIONAL
17005,16,1059,50442.9,Amazon,NET BANKING,Singapore,Tablet,2026-05-07T20:50:49.000Z,INTERNATIONAL
17019,33,1047,81459.49,Walmart,UPI,India,ATM,2026-04-30T09:58:16.000Z,NORMAL
17022,78,1003,46666.17,Apple Store,NET BANKING,Germany,Mobile,2026-05-18T00:28:01.000Z,INTERNATIONAL
17034,3,1151,76511.17,Petrol Pump,ATM WITHDRAWAL,Uk,Mobile,2026-05-08T14:28:45.000Z,INTERNATIONAL
17065,53,1196,84271.88,Walmart,ATM WITHDRAWAL,India,Tablet,2026-05-12T14:38:41.000Z,NORMAL
17067,78,1151,77936.65,Amazon,NET BANKING,Germany,Laptop,2026-04-20T00:05:21.000Z,INTERNATIONAL
17094,80,1019,78068.43,Zomato,CARD,Russia,ATM,2026-04-26T21:06:08.000Z,INTERNATIONAL
17130,60,1062,85667.03,Swiggy,CARD,Usa,ATM,2026-04-19T10:35:07.000Z,INTERNATIONAL
17171,75,1006,53018.01,Walmart,ATM WITHDRAWAL,India,Tablet,2026-04-25T13:42:46.000Z,NORMAL
17177,95,1124,42063.59,Amazon,ATM WITHDRAWAL,India,Mobile,2026-05-10T14:27:22.000Z,NORMAL
17179,29,1070,76145.56,Flipkart,ATM WITHDRAWAL,India,Laptop,2026-05-12T20:20:03.000Z,NORMAL
17197,95,1081,70190.75,Walmart,ATM WITHDRAWAL,India,Laptop,2026-05-08T16:14:21.000Z,NORMAL
17198,29,1019,26920.26,Uber,UPI,Singapore,ATM,2026-04-30T02:30:17.000Z,INTERNATIONAL
17204,44,1066,58617.88,Uber,UPI,Russia,Mobile,2026-05-17T02:13:09.000Z,INTERNATIONAL
17221,39,1113,32144,Netflix,UPI,Russia,Tablet,2026-04-21T20:18:41.000Z,INTERNATIONAL
17235,13,1188,73961.7,Netflix,ATM WITHDRAWAL,Singapore,ATM,2026-04-19T05:30:36.000Z,INTERNATIONAL
17260,40,1185,35105.23,Walmart,ATM WITHDRAWAL,India,Tablet,2026-05-14T21:20:57.000Z,NORMAL
17263,42,1033,5356.74,Uber,CARD,Uk,Laptop,2026-05-15T00:13:46.000Z,INTERNATIONAL
17276,100,1017,70234.36,Petrol Pump,CARD,India,Mobile,2026-04-26T14:59:43.000Z,NORMAL
17360,57,1092,47944.65,Amazon,CARD,Usa,Mobile,2026-04-18T14:10:24.000Z,INTERNATIONAL
17368,40,1081,84829.65,Swiggy,UPI,Singapore,Tablet,2026-04-26T04:09:33.000Z,INTERNATIONAL
17397,96,1182,56002.82,Zomato,UPI,Germany,Laptop,2026-04-26T09:47:36.000Z,INTERNATIONAL
17401,64,1093,24977.46,Petrol Pump,CARD,Singapore,Tablet,2026-04-25T22:00:20.000Z,INTERNATIONAL
17431,64,1132,52749,Flipkart,ATM WITHDRAWAL,India,ATM,2026-04-21T10:15:01.000Z,NORMAL
17437,18,1041,68588.67,Walmart,UPI,Usa,Mobile,2026-04-20T20:14:51.000Z,INTERNATIONAL
17439,22,1025,93021.23,Flipkart,CARD,Singapore,Laptop,2026-05-04T08:38:31.000Z,INTERNATIONAL
17483,87,1103,68551.63,Amazon,NET BANKING,India,Laptop,2026-05-03T01:08:53.000Z,NORMAL
17490,15,1071,58971.37,Uber,CARD,Germany,Mobile,2026-05-10T21:48:02.000Z,INTERNATIONAL
17494,72,1122,84340.16,Swiggy,UPI,Usa,Laptop,2026-04-27T16:04:11.000Z,INTERNATIONAL
17512,35,1114,34411.54,Netflix,CARD,Singapore,Tablet,2026-04-19T20:32:50.000Z,INTERNATIONAL
17530,62,1115,68536.68,Flipkart,ATM WITHDRAWAL,Singapore,Laptop,2026-04-28T08:32:02.000Z,INTERNATIONAL
17540,40,1170,90428.44,Zomato,NET BANKING,Uk,Tablet,2026-04-30T19:36:48.000Z,INTERNATIONAL
17587,94,1007,39439.19,Zomato,NET BANKING,Usa,ATM,2026-04-19T22:55:52.000Z,INTERNATIONAL
17593,66,1166,62850.9,Amazon,UPI,Germany,Mobile,2026-05-15T07:10:12.000Z,INTERNATIONAL
17597,23,1178,81281.08,Apple Store,NET BANKING,Germany,ATM,2026-05-09T21:22:23.000Z,INTERNATIONAL
17609,79,1019,69242.4,Netflix,NET BANKING,Uk,Mobile,2026-05-01T09:08:40.000Z,INTERNATIONAL
17614,34,1078,79009.17,Apple Store,ATM WITHDRAWAL,Russia,Tablet,2026-04-28T06:34:23.000Z,INTERNATIONAL
17681,57,1141,52030.92,Zomato,CARD,Singapore,Laptop,2026-05-11T05:12:34.000Z,INTERNATIONAL
17782,2,1128,88372.76,Swiggy,NET BANKING,Germany,ATM,2026-04-26T07:04:38.000Z,INTERNATIONAL
17791,42,1107,96149.48,Apple Store,ATM WITHDRAWAL,Usa,Laptop,2026-05-02T10:23:58.000Z,INTERNATIONAL
17794,31,1037,10434.37,Uber,UPI,Usa,Mobile,2026-05-12T23:09:59.000Z,INTERNATIONAL
17799,83,1198,81519.84,Flipkart,UPI,Uk,Mobile,2026-05-17T17:11:22.000Z,INTERNATIONAL
17811,3,1187,64539.86,Netflix,UPI,Germany,Mobile,2026-04-29T00:37:20.000Z,INTERNATIONAL
17828,45,1191,40824.53,Apple Store,NET BANKING,Usa,Mobile,2026-05-11T09:39:56.000Z,INTERNATIONAL
17835,83,1064,31280.17,Petrol Pump,CARD,Germany,Tablet,2026-05-10T00:20:59.000Z,INTERNATIONAL
17840,80,1130,22223.28,Walmart,UPI,Germany,Tablet,2026-05-15T13:54:46.000Z,INTERNATIONAL
17843,71,1137,72312.25,Zomato,CARD,Russia,Tablet,2026-05-06T07:22:39.000Z,INTERNATIONAL
17880,57,1091,9076.85,Nike,CARD,Uk,Tablet,2026-05-11T16:21:49.000Z,INTERNATIONAL
17889,33,1031,36344.5,Walmart,UPI,Russia,Tablet,2026-05-17T10:03:38.000Z,INTERNATIONAL
17892,29,1105,26453.27,Nike,NET BANKING,Germany,ATM,2026-05-05T19:46:55.000Z,INTERNATIONAL
17903,52,1049,16327.85,Zomato,CARD,Uk,Tablet,2026-05-15T15:09:56.000Z,INTERNATIONAL
17926,29,1150,62811.77,Petrol Pump,NET BANKING,Uk,Mobile,2026-05-08T09:29:58.000Z,INTERNATIONAL
17929,51,1167,34100.55,Swiggy,CARD,India,Mobile,2026-04-22T02:25:52.000Z,NORMAL
17933,52,1165,78419.34,Nike,UPI,Uk,Laptop,2026-04-27T07:13:47.000Z,INTERNATIONAL
17936,2,1106,15013.6,Uber,NET BANKING,Uk,ATM,2026-04-28T19:47:23.000Z,INTERNATIONAL
17951,54,1131,30014.05,Nike,NET BANKING,Germany,ATM,2026-04-27T00:00:39.000Z,INTERNATIONAL
17962,10,1055,27317.65,Nike,ATM WITHDRAWAL,Usa,Tablet,2026-05-07T00:23:55.000Z,INTERNATIONAL
17979,97,1073,63144.11,Uber,UPI,Singapore,Laptop,2026-05-01T07:52:06.000Z,INTERNATIONAL
18087,65,1077,87870.6,Amazon,ATM WITHDRAWAL,Usa,Laptop,2026-05-05T23:38:01.000Z,INTERNATIONAL
18098,14,1193,31053.73,Flipkart,ATM WITHDRAWAL,Uk,Mobile,2026-05-14T04:54:31.000Z,INTERNATIONAL
18104,22,1034,19323.55,Swiggy,CARD,India,Mobile,2026-04-27T01:21:10.000Z,NORMAL
18131,78,1110,81646.15,Walmart,CARD,Usa,Laptop,2026-04-23T22:44:03.000Z,INTERNATIONAL
18196,59,1047,91813.93,Swiggy,UPI,Germany,Mobile,2026-05-09T12:29:15.000Z,INTERNATIONAL
18212,35,1027,24376.6,Petrol Pump,NET BANKING,Singapore,Tablet,2026-05-08T23:31:27.000Z,INTERNATIONAL
18213,67,1082,46880.96,Amazon,NET BANKING,Singapore,Laptop,2026-04-29T08:38:30.000Z,INTERNATIONAL
18238,1,1003,93494.63,Uber,ATM WITHDRAWAL,Germany,ATM,2026-05-02T14:42:00.000Z,INTERNATIONAL
18240,73,1181,75442.16,Amazon,ATM WITHDRAWAL,India,Mobile,2026-05-12T10:13:24.000Z,NORMAL
18246,53,1071,11445.67,Netflix,ATM WITHDRAWAL,Russia,Tablet,2026-04-24T01:42:40.000Z,INTERNATIONAL
18255,97,1191,40862.96,Apple Store,ATM WITHDRAWAL,Russia,Mobile,2026-04-23T03:45:38.000Z,INTERNATIONAL
18261,32,1199,12774.35,Petrol Pump,UPI,Russia,Laptop,2026-05-16T08:03:58.000Z,INTERNATIONAL
18272,1,1170,3724.23,Amazon,ATM WITHDRAWAL,Uk,Mobile,2026-05-06T19:48:52.000Z,INTERNATIONAL
18278,15,1131,16274.39,Flipkart,NET BANKING,Uk,Tablet,2026-04-23T13:23:54.000Z,INTERNATIONAL
18279,41,1044,84290.83,Zomato,ATM WITHDRAWAL,Singapore,Laptop,2026-05-07T12:19:07.000Z,INTERNATIONAL
18331,19,1125,86509.59,Netflix,CARD,Usa,Tablet,2026-04-28T03:05:00.000Z,INTERNATIONAL
18412,14,1166,2032.25,Walmart,CARD,Uk,Tablet,2026-04-28T14:38:56.000Z,INTERNATIONAL
18425,67,1118,30931.37,Apple Store,CARD,Uk,Tablet,2026-04-27T08:55:51.000Z,INTERNATIONAL
18429,97,1176,31434.68,Petrol Pump,NET BANKING,Germany,ATM,2026-05-01T22:05:03.000Z,INTERNATIONAL
18450,88,1059,85094.08,Walmart,NET BANKING,India,Tablet,2026-04-24T22:02:04.000Z,NORMAL
18454,70,1133,86373.88,Uber,NET BANKING,Russia,Mobile,2026-05-16T10:37:19.000Z,INTERNATIONAL
18469,86,1010,23494.08,Swiggy,NET BANKING,Uk,ATM,2026-04-26T09:03:31.000Z,INTERNATIONAL
18474,42,1060,73534.57,Amazon,CARD,Russia,ATM,2026-04-24T11:12:26.000Z,INTERNATIONAL
18482,90,1178,13777.27,Amazon,NET BANKING,Germany,Tablet,2026-05-14T06:04:56.000Z,INTERNATIONAL
18501,27,1137,73232.55,Amazon,NET BANKING,Usa,Laptop,2026-04-27T18:04:21.000Z,INTERNATIONAL
18527,61,1008,957.09,Netflix,ATM WITHDRAWAL,Russia,Laptop,2026-04-26T15:57:30.000Z,INTERNATIONAL
18534,6,1166,27577.43,Uber,ATM WITHDRAWAL,India,ATM,2026-05-07T09:33:29.000Z,NORMAL
18538,59,1055,16485.56,Walmart,NET BANKING,Usa,Tablet,2026-05-08T15:43:57.000Z,INTERNATIONAL
18544,56,1193,11093.8,Nike,NET BANKING,India,ATM,2026-05-17T19:43:12.000Z,NORMAL
18551,94,1062,85190.46,Swiggy,UPI,India,Mobile,2026-04-20T07:56:24.000Z,NORMAL
18554,68,1134,30503.26,Amazon,CARD,Germany,ATM,2026-05-06T04:09:09.000Z,INTERNATIONAL
18564,12,1021,84546.18,Swiggy,UPI,Germany,Tablet,2026-05-07T22:35:54.000Z,INTERNATIONAL
18574,54,1021,80965.47,Nike,CARD,Uk,Laptop,2026-05-15T14:57:55.000Z,INTERNATIONAL
18591,36,1144,10156.48,Uber,NET BANKING,Germany,Tablet,2026-05-17T10:15:14.000Z,INTERNATIONAL
18602,73,1143,81293.67,Netflix,NET BANKING,Germany,Mobile,2026-04-20T17:50:55.000Z,INTERNATIONAL
18624,37,1039,1909.92,Netflix,UPI,India,ATM,2026-05-14T14:45:51.000Z,NORMAL
18625,6,1029,59503.35,Amazon,ATM WITHDRAWAL,Germany,ATM,2026-05-12T04:28:22.000Z,INTERNATIONAL
18628,9,1149,7269.24,Nike,UPI,Germany,Tablet,2026-05-10T12:24:11.000Z,INTERNATIONAL
18660,67,1185,46758.53,Swiggy,UPI,India,Mobile,2026-05-05T09:45:42.000Z,NORMAL
