transaction_id,customer_id,account_id,amount,merchant,transaction_type,country,device_id,transaction_time,high_amount_flag,transaction_hour,night_transaction_flag,transaction_month,international_transaction_flag
18593,2,1085,12919.04,Flipkart,UPI,USA,Mobile,2026-04-24T02:48:54.000+05:30,NO,2,YES,4,YES
18598,21,1168,12309.56,Nike,ATM WITHDRAWAL,Singapore,ATM,2026-04-29T08:33:15.000+05:30,NO,8,NO,4,YES
18955,38,1129,26641.7,Apple Store,ATM WITHDRAWAL,UK,Tablet,2026-04-27T00:11:30.000+05:30,NO,0,YES,4,YES
19572,83,1027,31102.81,Nike,NET BANKING,Singapore,Mobile,2026-05-12T09:30:36.000+05:30,NO,9,NO,5,YES
19857,60,1143,83801.95,Walmart,CARD,India,Mobile,2026-04-25T16:28:33.000+05:30,YES,16,NO,4,NO
10218,76,1047,82427.44,Petrol Pump,ATM WITHDRAWAL,USA,ATM,2026-05-10T13:09:20.000+05:30,YES,13,NO,5,YES
10291,46,1099,4109.63,Flipkart,ATM WITHDRAWAL,USA,ATM,2026-05-10T20:04:02.000+05:30,NO,20,NO,5,YES
10610,40,1005,57345.59,Amazon,UPI,Germany,Laptop,2026-04-24T06:05:49.000+05:30,YES,6,NO,4,YES
10699,27,1088,96170.14,Amazon,ATM WITHDRAWAL,USA,Mobile,2026-05-02T02:14:02.000+05:30,YES,2,YES,5,YES
10776,39,1105,67818.02,Petrol Pump,NET BANKING,Germany,Tablet,2026-05-08T11:05:40.000+05:30,YES,11,NO,5,YES
10826,71,1058,99501.79,Apple Store,ATM WITHDRAWAL,UK,Laptop,2026-05-18T10:45:49.000+05:30,YES,10,NO,5,YES
10870,9,1181,44417.62,Uber,CARD,Germany,Tablet,2026-04-19T09:54:45.000+05:30,NO,9,NO,4,YES
11113,67,1152,19754.51,Nike,ATM WITHDRAWAL,Singapore,Tablet,2026-04-24T17:22:06.000+05:30,NO,17,NO,4,YES
11170,65,1183,99318.82,Netflix,ATM WITHDRAWAL,USA,Tablet,2026-04-18T23:31:21.000+05:30,YES,23,NO,4,YES
11175,64,1037,66349.73,Nike,ATM WITHDRAWAL,UK,Tablet,2026-05-04T06:12:51.000+05:30,YES,6,NO,5,YES
11736,12,1083,16828.06,Flipkart,NET BANKING,Germany,Tablet,2026-04-28T08:26:40.000+05:30,NO,8,NO,4,YES
11740,4,1135,6058.5,Uber,ATM WITHDRAWAL,Singapore,Laptop,2026-05-11T15:16:35.000+05:30,NO,15,NO,5,YES
11883,57,1055,31003.27,Amazon,UPI,UK,ATM,2026-05-06T09:06:30.000+05:30,NO,9,NO,5,YES
11916,90,1164,33675.43,Nike,ATM WITHDRAWAL,Singapore,Laptop,2026-05-13T06:27:14.000+05:30,NO,6,NO,5,YES
12065,73,1112,16280.68,Nike,CARD,Germany,Mobile,2026-04-22T02:33:14.000+05:30,NO,2,YES,4,YES
12145,78,1084,71503.11,Swiggy,CARD,Germany,Laptop,2026-04-19T02:53:24.000+05:30,YES,2,YES,4,YES
12561,97,1096,78778.8,Petrol Pump,CARD,USA,ATM,2026-04-20T08:50:42.000+05:30,YES,8,NO,4,YES
13045,70,1065,97536.57,Netflix,ATM WITHDRAWAL,USA,Tablet,2026-04-27T19:33:32.000+05:30,YES,19,NO,4,YES
13174,86,1116,28207.3,Petrol Pump,UPI,USA,ATM,2026-04-30T19:50:04.000+05:30,NO,19,NO,4,YES
13488,34,1119,60344.01,Nike,ATM WITHDRAWAL,UK,ATM,2026-05-17T00:32:16.000+05:30,YES,0,YES,5,YES
13591,63,1164,43311.63,Amazon,CARD,Germany,Laptop,2026-04-23T07:12:22.000+05:30,NO,7,NO,4,YES
13643,45,1126,60681.06,Flipkart,UPI,Singapore,Tablet,2026-04-29T05:57:41.000+05:30,YES,5,YES,4,YES
13680,37,1002,71320.02,Uber,CARD,USA,Tablet,2026-04-21T18:26:25.000+05:30,YES,18,NO,4,YES
13899,25,1145,85772.01,Uber,NET BANKING,India,ATM,2026-05-18T04:20:24.000+05:30,YES,4,YES,5,NO
14114,87,1115,72333.87,Netflix,CARD,UK,Tablet,2026-05-13T04:19:13.000+05:30,YES,4,YES,5,YES
14392,61,1041,11718.3,Apple Store,CARD,India,Mobile,2026-04-22T03:31:39.000+05:30,NO,3,YES,4,NO
14577,86,1053,84295.73,Walmart,ATM WITHDRAWAL,India,Tablet,2026-05-01T04:43:11.000+05:30,YES,4,YES,5,NO
14639,73,1100,77079.84,Nike,NET BANKING,UK,Laptop,2026-04-22T11:36:49.000+05:30,YES,11,NO,4,YES
14671,78,1166,80146.96,Amazon,UPI,USA,Tablet,2026-04-30T19:03:47.000+05:30,YES,19,NO,4,YES
14689,37,1077,78655.63,Walmart,UPI,Germany,ATM,2026-05-13T22:06:18.000+05:30,YES,22,NO,5,YES
14857,16,1055,31606.97,Walmart,CARD,USA,Laptop,2026-04-26T11:12:55.000+05:30,NO,11,NO,4,YES
14887,24,1015,38324.59,Flipkart,UPI,USA,ATM,2026-04-30T13:53:53.000+05:30,NO,13,NO,4,YES
15033,59,1180,35307.44,Zomato,CARD,Singapore,Laptop,2026-05-17T02:44:55.000+05:30,NO,2,YES,5,YES
15400,32,1071,944.34,Apple Store,CARD,UK,ATM,2026-05-16T01:07:07.000+05:30,NO,1,YES,5,YES
15408,36,1075,61265.87,Netflix,UPI,USA,Tablet,2026-04-24T06:30:30.000+05:30,YES,6,NO,4,YES
15548,82,1082,99215.83,Nike,UPI,Germany,Tablet,2026-04-29T14:45:40.000+05:30,YES,14,NO,4,YES
15647,70,1144,4602.26,Petrol Pump,CARD,Germany,Laptop,2026-04-25T13:46:53.000+05:30,NO,13,NO,4,YES
15882,52,1075,37727.73,Walmart,NET BANKING,Singapore,Tablet,2026-05-02T09:56:29.000+05:30,NO,9,NO,5,YES
15923,30,1146,63315.72,Netflix,NET BANKING,USA,ATM,2026-05-01T06:29:33.000+05:30,YES,6,NO,5,YES
16229,72,1124,53916.1,Walmart,CARD,Singapore,Tablet,2026-04-30T10:59:53.000+05:30,YES,10,NO,4,YES
16492,92,1114,5423.47,Apple Store,UPI,Germany,Tablet,2026-05-04T20:20:07.000+05:30,NO,20,NO,5,YES
16633,29,1132,88748.77,Petrol Pump,ATM WITHDRAWAL,UK,Tablet,2026-05-01T13:23:50.000+05:30,YES,13,NO,5,YES
16922,26,1058,11813.33,Amazon,UPI,UK,ATM,2026-04-20T07:22:51.000+05:30,NO,7,NO,4,YES
17129,17,1074,87062.65,Petrol Pump,CARD,Germany,Laptop,2026-04-20T08:25:04.000+05:30,YES,8,NO,4,YES
17213,47,1127,58204.01,Uber,NET BANKING,UK,Tablet,2026-04-30T18:27:25.000+05:30,YES,18,NO,4,YES
17395,21,1169,58747.98,Flipkart,NET BANKING,Germany,Mobile,2026-05-08T09:11:30.000+05:30,YES,9,NO,5,YES
17705,66,1054,78883.09,Netflix,ATM WITHDRAWAL,India,Tablet,2026-05-14T07:05:32.000+05:30,YES,7,NO,5,NO
18050,31,1091,66275.46,Netflix,ATM WITHDRAWAL,UK,Laptop,2026-04-27T04:23:32.000+05:30,YES,4,YES,4,YES
18346,1,1155,30965.07,Netflix,CARD,Germany,Tablet,2026-05-10T17:40:01.000+05:30,NO,17,NO,5,YES
18427,97,1186,53960.99,Apple Store,NET BANKING,UK,Mobile,2026-05-01T08:22:36.000+05:30,YES,8,NO,5,YES
18465,67,1069,19798.91,Apple Store,NET BANKING,USA,Mobile,2026-04-30T05:20:16.000+05:30,NO,5,YES,4,YES
18653,32,1055,98027.72,Uber,UPI,USA,Tablet,2026-04-30T02:20:30.000+05:30,YES,2,YES,4,YES
18788,51,1065,33903.28,Zomato,UPI,Germany,Tablet,2026-05-04T20:40:26.000+05:30,NO,20,NO,5,YES
18801,18,1041,94644.98,Nike,CARD,Singapore,Mobile,2026-05-11T21:54:19.000+05:30,YES,21,NO,5,YES
18843,39,1166,60329.11,Zomato,NET BANKING,USA,ATM,2026-04-25T04:27:20.000+05:30,YES,4,YES,4,YES
19080,91,1044,56327.32,Apple Store,CARD,Singapore,Tablet,2026-05-06T12:15:49.000+05:30,YES,12,NO,5,YES
19083,55,1124,77762.94,Flipkart,NET BANKING,USA,ATM,2026-04-25T13:12:59.000+05:30,YES,13,NO,4,YES
19119,25,1126,3299.6,Netflix,UPI,Germany,Laptop,2026-04-26T10:02:27.000+05:30,NO,10,NO,4,YES
19710,16,1171,90588.07,Apple Store,ATM WITHDRAWAL,Singapore,Laptop,2026-04-19T18:07:51.000+05:30,YES,18,NO,4,YES
10051,50,1150,89359.0,Nike,CARD,Germany,Laptop,2026-05-04T08:30:02.000+05:30,YES,8,NO,5,YES
10294,63,1001,13167.3,Flipkart,UPI,Singapore,Tablet,2026-04-22T14:27:45.000+05:30,NO,14,NO,4,YES
10471,37,1078,74010.39,Uber,UPI,India,Laptop,2026-04-22T00:50:24.000+05:30,YES,0,YES,4,NO
10564,86,1092,69275.73,Swiggy,CARD,USA,Tablet,2026-05-08T19:56:57.000+05:30,YES,19,NO,5,YES
10681,97,1147,62355.18,Netflix,CARD,Singapore,Laptop,2026-05-02T07:23:18.000+05:30,YES,7,NO,5,YES
11066,70,1159,53848.89,Amazon,NET BANKING,India,ATM,2026-04-29T09:35:15.000+05:30,YES,9,NO,4,NO
11435,49,1175,7168.18,Netflix,NET BANKING,Singapore,Tablet,2026-05-17T04:03:38.000+05:30,NO,4,YES,5,YES
11665,14,1102,18745.79,Amazon,UPI,USA,Laptop,2026-04-27T01:11:10.000+05:30,NO,1,YES,4,YES
11776,43,1006,20420.72,Nike,UPI,Germany,ATM,2026-05-02T05:33:25.000+05:30,NO,5,YES,5,YES
12111,84,1142,98372.04,Netflix,CARD,Singapore,Laptop,2026-04-27T02:13:03.000+05:30,YES,2,YES,4,YES
12214,59,1028,43618.03,Amazon,NET BANKING,UK,ATM,2026-04-25T16:42:26.000+05:30,NO,16,NO,4,YES
12328,38,1144,19197.26,Uber,CARD,Germany,Mobile,2026-05-11T20:26:10.000+05:30,NO,20,NO,5,YES
12335,78,1138,73659.66,Amazon,UPI,Germany,Mobile,2026-05-09T21:18:46.000+05:30,YES,21,NO,5,YES
12689,17,1142,90082.44,Nike,NET BANKING,UK,Mobile,2026-04-23T02:27:00.000+05:30,YES,2,YES,4,YES
13027,99,1100,16354.82,Swiggy,NET BANKING,USA,Laptop,2026-04-28T22:23:59.000+05:30,NO,22,NO,4,YES
13638,59,1147,56688.28,Flipkart,NET BANKING,USA,Mobile,2026-04-28T13:34:17.000+05:30,YES,13,NO,4,YES
13671,99,1073,94235.46,Swiggy,ATM WITHDRAWAL,USA,ATM,2026-04-26T14:06:06.000+05:30,YES,14,NO,4,YES
13739,2,1010,56487.49,Swiggy,NET BANKING,Germany,Laptop,2026-04-23T04:40:13.000+05:30,YES,4,YES,4,YES
13969,52,1073,57653.5,Amazon,NET BANKING,India,Laptop,2026-04-20T07:00:51.000+05:30,YES,7,NO,4,NO
13976,4,1142,58906.4,Walmart,NET BANKING,Germany,Laptop,2026-04-25T14:21:26.000+05:30,YES,14,NO,4,YES
14077,3,1123,97108.24,Swiggy,UPI,India,ATM,2026-05-09T03:47:03.000+05:30,YES,3,YES,5,NO
14179,33,1117,43871.42,Swiggy,UPI,UK,Tablet,2026-05-16T04:57:32.000+05:30,NO,4,YES,5,YES
14662,11,1010,19674.87,Nike,UPI,Germany,Laptop,2026-04-24T22:24:04.000+05:30,NO,22,NO,4,YES
14673,11,1087,40497.52,Nike,ATM WITHDRAWAL,UK,Mobile,2026-05-06T08:08:13.000+05:30,NO,8,NO,5,YES
15011,54,1065,27559.89,Apple Store,CARD,USA,ATM,2026-04-30T03:43:59.000+05:30,NO,3,YES,4,YES
15030,36,1014,29641.17,Amazon,CARD,UK,Mobile,2026-04-29T18:22:10.000+05:30,NO,18,NO,4,YES
15260,22,1130,81275.37,Apple Store,UPI,India,ATM,2026-05-13T15:24:54.000+05:30,YES,15,NO,5,NO
15325,88,1049,33649.35,Amazon,ATM WITHDRAWAL,Germany,Tablet,2026-05-03T23:05:22.000+05:30,NO,23,NO,5,YES
15520,49,1084,88670.84,Flipkart,ATM WITHDRAWAL,UK,Tablet,2026-04-30T14:31:10.000+05:30,YES,14,NO,4,YES
15904,92,1155,7802.42,Walmart,NET BANKING,Germany,Tablet,2026-05-09T14:36:20.000+05:30,NO,14,NO,5,YES
16067,19,1111,2438.14,Flipkart,ATM WITHDRAWAL,UK,ATM,2026-05-17T16:49:27.000+05:30,NO,16,NO,5,YES
16290,27,1197,86187.61,Petrol Pump,ATM WITHDRAWAL,UK,Tablet,2026-04-30T14:23:16.000+05:30,YES,14,NO,4,YES
16361,53,1084,91243.57,Zomato,UPI,USA,Mobile,2026-05-14T01:58:45.000+05:30,YES,1,YES,5,YES
16380,58,1002,36091.3,Zomato,NET BANKING,UK,Mobile,2026-04-29T11:48:11.000+05:30,NO,11,NO,4,YES
16550,20,1111,38627.09,Swiggy,CARD,USA,Laptop,2026-05-13T17:05:36.000+05:30,NO,17,NO,5,YES
17067,78,1151,77936.65,Amazon,NET BANKING,Germany,Laptop,2026-04-20T05:35:21.000+05:30,YES,5,YES,4,YES
17199,18,1124,66151.98,Zomato,CARD,USA,Tablet,2026-04-23T00:33:21.000+05:30,YES,0,YES,4,YES
17206,38,1173,70923.32,Amazon,ATM WITHDRAWAL,USA,Tablet,2026-05-09T23:12:47.000+05:30,YES,23,NO,5,YES
17597,23,1178,81281.08,Apple Store,NET BANKING,Germany,ATM,2026-05-10T02:52:23.000+05:30,YES,2,YES,5,YES
17859,88,1095,14027.31,Amazon,CARD,USA,ATM,2026-04-24T00:38:41.000+05:30,NO,0,YES,4,YES
18403,66,1032,72522.81,Amazon,CARD,Singapore,Mobile,2026-05-14T14:29:58.000+05:30,YES,14,NO,5,YES
18494,16,1179,32762.9,Flipkart,ATM WITHDRAWAL,USA,Tablet,2026-05-13T12:55:36.000+05:30,NO,12,NO,5,YES
18775,69,1178,52345.48,Walmart,CARD,Germany,Laptop,2026-04-24T20:12:51.000+05:30,YES,20,NO,4,YES
18786,17,1101,75701.82,Swiggy,CARD,UK,Tablet,2026-04-19T04:33:36.000+05:30,YES,4,YES,4,YES
19129,88,1190,91324.72,Amazon,UPI,India,ATM,2026-05-07T01:16:56.000+05:30,YES,1,YES,5,NO
19354,59,1136,99472.28,Nike,UPI,UK,Tablet,2026-04-28T01:49:00.000+05:30,YES,1,YES,4,YES
10134,72,1099,29497.13,Nike,NET BANKING,UK,ATM,2026-05-18T10:20:13.000+05:30,NO,10,NO,5,YES
10399,94,1173,61225.08,Netflix,ATM WITHDRAWAL,Germany,Mobile,2026-05-15T18:40:00.000+05:30,YES,18,NO,5,YES
11467,75,1149,32322.04,Amazon,ATM WITHDRAWAL,Singapore,Laptop,2026-05-06T13:25:01.000+05:30,NO,13,NO,5,YES
13442,47,1062,68769.64,Walmart,ATM WITHDRAWAL,UK,ATM,2026-05-12T22:03:49.000+05:30,YES,22,NO,5,YES
13527,88,1099,22028.25,Netflix,CARD,Germany,Mobile,2026-05-04T09:57:21.000+05:30,NO,9,NO,5,YES
13998,25,1116,41329.87,Uber,ATM WITHDRAWAL,Germany,ATM,2026-04-22T09:46:08.000+05:30,NO,9,NO,4,YES
14065,59,1055,8444.59,Apple Store,UPI,USA,Mobile,2026-05-09T11:37:01.000+05:30,NO,11,NO,5,YES
14207,11,1136,25067.78,Swiggy,NET BANKING,Germany,ATM,2026-05-12T21:41:27.000+05:30,NO,21,NO,5,YES
15517,62,1022,82612.15,Flipkart,UPI,Singapore,ATM,2026-05-02T07:42:59.000+05:30,YES,7,NO,5,YES
15532,91,1113,76703.8,Netflix,NET BANKING,UK,ATM,2026-05-02T22:15:02.000+05:30,YES,22,NO,5,YES
15683,38,1109,36440.84,Petrol Pump,UPI,Germany,Mobile,2026-04-21T23:51:29.000+05:30,NO,23,NO,4,YES
15814,30,1175,41819.58,Apple Store,UPI,UK,Tablet,2026-05-06T08:50:20.000+05:30,NO,8,NO,5,YES
15934,13,1136,61294.86,Nike,NET BANKING,Germany,Mobile,2026-05-11T01:04:30.000+05:30,YES,1,YES,5,YES
15946,64,1056,32263.1,Zomato,ATM WITHDRAWAL,Singapore,Laptop,2026-05-13T18:00:41.000+05:30,NO,18,NO,5,YES
16028,77,1057,90425.87,Petrol Pump,NET BANKING,UK,Mobile,2026-04-29T03:36:04.000+05:30,YES,3,YES,4,YES
16095,81,1023,59337.56,Zomato,ATM WITHDRAWAL,UK,Mobile,2026-04-19T04:25:28.000+05:30,YES,4,YES,4,YES
17397,96,1182,56002.82,Zomato,UPI,Germany,Laptop,2026-04-26T15:17:36.000+05:30,YES,15,NO,4,YES
17754,75,1158,47784.74,Swiggy,ATM WITHDRAWAL,Singapore,ATM,2026-04-24T19:56:49.000+05:30,NO,19,NO,4,YES
18183,41,1131,27541.4,Uber,CARD,UK,Laptop,2026-04-27T19:37:13.000+05:30,NO,19,NO,4,YES
18493,52,1074,80148.24,Nike,UPI,Germany,ATM,2026-05-05T00:48:19.000+05:30,YES,0,YES,5,YES
18830,32,1056,83581.43,Flipkart,ATM WITHDRAWAL,Singapore,Laptop,2026-05-12T05:59:44.000+05:30,YES,5,YES,5,YES
19163,53,1130,15440.65,Netflix,CARD,Germany,ATM,2026-05-10T07:28:26.000+05:30,NO,7,NO,5,YES
19323,70,1043,66962.52,Flipkart,CARD,Germany,ATM,2026-05-02T13:34:19.000+05:30,YES,13,NO,5,YES
19599,2,1190,31649.75,Uber,UPI,Germany,Mobile,2026-05-04T14:48:16.000+05:30,NO,14,NO,5,YES
19777,33,1018,20717.89,Amazon,NET BANKING,USA,Mobile,2026-05-08T23:00:03.000+05:30,NO,23,NO,5,YES
19895,51,1174,83978.31,Nike,UPI,Singapore,Laptop,2026-04-21T08:10:40.000+05:30,YES,8,NO,4,YES
10085,65,1116,96244.26,Nike,NET BANKING,India,ATM,2026-04-29T18:01:39.000+05:30,YES,18,NO,4,NO
10135,64,1077,14723.93,Petrol Pump,ATM WITHDRAWAL,UK,Mobile,2026-04-29T16:45:35.000+05:30,NO,16,NO,4,YES
10493,94,1147,26351.23,Swiggy,ATM WITHDRAWAL,Singapore,Mobile,2026-05-03T11:34:25.000+05:30,NO,11,NO,5,YES
10517,57,1126,69946.04,Zomato,CARD,Singapore,ATM,2026-04-24T09:10:52.000+05:30,YES,9,NO,4,YES
10661,62,1101,50757.24,Netflix,UPI,USA,Tablet,2026-05-11T04:10:37.000+05:30,YES,4,YES,5,YES
11561,41,1108,21155.53,Apple Store,ATM WITHDRAWAL,Singapore,Tablet,2026-05-04T10:53:45.000+05:30,NO,10,NO,5,YES
11650,1,1178,63020.47,Walmart,NET BANKING,UK,Mobile,2026-05-17T17:55:21.000+05:30,YES,17,NO,5,YES
11674,88,1150,54505.47,Flipkart,UPI,Germany,Laptop,2026-05-12T08:13:45.000+05:30,YES,8,NO,5,YES
12216,45,1018,28447.88,Nike,ATM WITHDRAWAL,USA,ATM,2026-05-08T12:06:09.000+05:30,NO,12,NO,5,YES
12228,66,1097,98163.61,Swiggy,UPI,India,Mobile,2026-05-06T14:43:08.000+05:30,YES,14,NO,5,NO
12537,26,1080,41869.51,Amazon,UPI,India,ATM,2026-04-27T05:49:02.000+05:30,NO,5,YES,4,NO
13162,35,1123,19212.9,Flipkart,ATM WITHDRAWAL,USA,Tablet,2026-04-25T21:30:12.000+05:30,NO,21,NO,4,YES
13454,53,1057,42428.81,Uber,ATM WITHDRAWAL,USA,Tablet,2026-04-24T18:08:43.000+05:30,NO,18,NO,4,YES
14080,23,1032,23212.09,Nike,NET BANKING,USA,Laptop,2026-05-05T14:12:21.000+05:30,NO,14,NO,5,YES
14111,43,1080,95858.92,Nike,ATM WITHDRAWAL,Germany,ATM,2026-05-06T10:32:30.000+05:30,YES,10,NO,5,YES
14171,98,1093,77068.51,Amazon,UPI,Singapore,Mobile,2026-04-24T18:35:24.000+05:30,YES,18,NO,4,YES
14328,74,1072,23219.81,Flipkart,CARD,Germany,ATM,2026-04-19T06:35:05.000+05:30,NO,6,NO,4,YES
14419,23,1015,32543.57,Uber,CARD,UK,Tablet,2026-05-03T01:27:12.000+05:30,NO,1,YES,5,YES
14559,29,1087,74135.59,Flipkart,CARD,Germany,ATM,2026-04-28T12:14:12.000+05:30,YES,12,NO,4,YES
14588,87,1178,83095.67,Netflix,NET BANKING,UK,Mobile,2026-05-10T01:51:23.000+05:30,YES,1,YES,5,YES
15211,55,1046,62625.11,Apple Store,ATM WITHDRAWAL,Singapore,Tablet,2026-04-21T11:01:06.000+05:30,YES,11,NO,4,YES
15675,20,1184,16668.27,Petrol Pump,UPI,UK,Laptop,2026-05-15T03:41:25.000+05:30,NO,3,YES,5,YES
16097,12,1023,47509.15,Uber,CARD,Singapore,Laptop,2026-05-17T00:35:53.000+05:30,NO,0,YES,5,YES
16216,10,1009,19947.56,Walmart,ATM WITHDRAWAL,Singapore,Laptop,2026-05-01T12:10:08.000+05:30,NO,12,NO,5,YES
16675,97,1070,64188.51,Uber,ATM WITHDRAWAL,Singapore,Laptop,2026-04-20T00:06:16.000+05:30,YES,0,YES,4,YES
17045,71,1074,20520.91,Nike,NET BANKING,UK,Laptop,2026-05-09T23:39:45.000+05:30,NO,23,NO,5,YES
17066,38,1173,61426.18,Amazon,ATM WITHDRAWAL,India,ATM,2026-05-04T10:57:52.000+05:30,YES,10,NO,5,NO
17549,13,1106,58037.8,Flipkart,NET BANKING,Germany,ATM,2026-04-19T08:10:24.000+05:30,YES,8,NO,4,YES
17619,85,1106,74583.8,Nike,CARD,Germany,Tablet,2026-05-01T02:11:39.000+05:30,YES,2,YES,5,YES
17995,63,1168,78408.05,Apple Store,ATM WITHDRAWAL,India,Tablet,2026-05-16T08:22:07.000+05:30,YES,8,NO,5,NO
18225,21,1110,77530.88,Netflix,NET BANKING,Singapore,ATM,2026-05-08T08:40:07.000+05:30,YES,8,NO,5,YES
18280,80,1187,56512.46,Flipkart,ATM WITHDRAWAL,Germany,Tablet,2026-04-24T06:44:49.000+05:30,YES,6,NO,4,YES
18313,44,1139,98993.49,Apple Store,NET BANKING,Germany,ATM,2026-04-20T00:31:48.000+05:30,YES,0,YES,4,YES
18399,84,1094,22258.85,Zomato,CARD,Germany,Mobile,2026-04-29T05:47:36.000+05:30,NO,5,YES,4,YES
18463,58,1134,65332.73,Swiggy,UPI,India,ATM,2026-04-28T23:38:15.000+05:30,YES,23,NO,4,NO
18670,15,1162,14514.03,Nike,ATM WITHDRAWAL,Singapore,Laptop,2026-05-09T15:09:03.000+05:30,NO,15,NO,5,YES
18710,70,1060,29187.65,Amazon,UPI,USA,ATM,2026-04-20T00:57:48.000+05:30,NO,0,YES,4,YES
18879,81,1135,99864.88,Apple Store,ATM WITHDRAWAL,Singapore,ATM,2026-05-15T14:56:32.000+05:30,YES,14,NO,5,YES
18885,36,1011,52517.45,Netflix,CARD,UK,Tablet,2026-05-13T23:51:29.000+05:30,YES,23,NO,5,YES
19542,43,1001,8595.43,Nike,CARD,UK,ATM,2026-04-28T06:53:01.000+05:30,NO,6,NO,4,YES
19566,63,1014,18026.06,Uber,UPI,UK,ATM,2026-04-21T14:19:10.000+05:30,NO,14,NO,4,YES
19654,73,1107,76336.23,Walmart,NET BANKING,USA,Mobile,2026-05-13T18:56:00.000+05:30,YES,18,NO,5,YES
19743,14,1026,61330.99,Nike,ATM WITHDRAWAL,USA,ATM,2026-05-18T15:57:35.000+05:30,YES,15,NO,5,YES
10219,50,1171,74400.23,Apple Store,ATM WITHDRAWAL,USA,ATM,2026-05-04T12:30:33.000+05:30,YES,12,NO,5,YES
10278,53,1158,95705.67,Flipkart,ATM WITHDRAWAL,Germany,Laptop,2026-04-21T17:11:56.000+05:30,YES,17,NO,4,YES
10602,35,1015,72260.25,Flipkart,NET BANKING,Germany,Mobile,2026-05-05T02:01:57.000+05:30,YES,2,YES,5,YES
10887,19,1025,42283.52,Amazon,CARD,UK,Mobile,2026-05-13T08:38:25.000+05:30,NO,8,NO,5,YES
10936,71,1010,77559.64,Zomato,CARD,Germany,Mobile,2026-05-13T01:21:40.000+05:30,YES,1,YES,5,YES
11759,10,1009,12208.69,Swiggy,UPI,Germany,Mobile,2026-05-04T21:00:08.000+05:30,NO,21,NO,5,YES
12000,11,1102,63874.67,Flipkart,NET BANKING,UK,Tablet,2026-04-19T23:34:58.000+05:30,YES,23,NO,4,YES
12185,57,1198,54594.05,Nike,CARD,Germany,ATM,2026-04-26T15:04:52.000+05:30,YES,15,NO,4,YES
12213,68,1077,97398.62,Swiggy,NET BANKING,Singapore,Mobile,2026-05-05T01:19:14.000+05:30,YES,1,YES,5,YES
12334,8,1069,25241.44,Petrol Pump,CARD,UK,Tablet,2026-04-30T14:20:14.000+05:30,NO,14,NO,4,YES
12374,9,1015,78414.17,Petrol Pump,NET BANKING,Germany,Laptop,2026-05-04T00:10:07.000+05:30,YES,0,YES,5,YES
12825,31,1176,66071.83,Nike,UPI,Germany,Mobile,2026-05-17T02:09:48.000+05:30,YES,2,YES,5,YES
12939,42,1123,64529.76,Flipkart,UPI,India,Laptop,2026-04-26T14:23:47.000+05:30,YES,14,NO,4,NO
12974,58,1021,3428.18,Zomato,UPI,USA,Laptop,2026-05-11T22:04:36.000+05:30,NO,22,NO,5,YES
13013,58,1019,42147.77,Apple Store,NET BANKING,UK,Laptop,2026-05-07T18:55:23.000+05:30,NO,18,NO,5,YES
13371,57,1189,74915.49,Uber,ATM WITHDRAWAL,Germany,Laptop,2026-05-16T14:55:56.000+05:30,YES,14,NO,5,YES
13560,96,1089,50148.54,Swiggy,NET BANKING,UK,Mobile,2026-05-08T02:15:59.000+05:30,YES,2,YES,5,YES
13756,10,1178,74955.9,Flipkart,CARD,UK,Mobile,2026-04-30T23:36:48.000+05:30,YES,23,NO,4,YES
13949,89,1125,78884.83,Amazon,NET BANKING,UK,ATM,2026-04-20T03:30:26.000+05:30,YES,3,YES,4,YES
14010,33,1028,36408.49,Nike,ATM WITHDRAWAL,Germany,Laptop,2026-05-03T01:14:22.000+05:30,NO,1,YES,5,YES
14762,57,1063,71644.05,Swiggy,ATM WITHDRAWAL,Singapore,ATM,2026-04-29T22:37:03.000+05:30,YES,22,NO,4,YES
14866,100,1167,86991.78,Amazon,NET BANKING,India,Mobile,2026-04-25T10:52:38.000+05:30,YES,10,NO,4,NO
15083,56,1153,52839.82,Petrol Pump,UPI,UK,ATM,2026-04-29T03:07:56.000+05:30,YES,3,YES,4,YES
15174,75,1050,10779.63,Walmart,ATM WITHDRAWAL,Singapore,Laptop,2026-05-15T08:44:47.000+05:30,NO,8,NO,5,YES
15471,67,1042,58432.84,Flipkart,NET BANKING,India,Tablet,2026-05-09T09:09:58.000+05:30,YES,9,NO,5,NO
15860,26,1079,98692.84,Nike,NET BANKING,Germany,Tablet,2026-04-20T09:02:37.000+05:30,YES,9,NO,4,YES
16153,50,1009,15196.94,Zomato,CARD,Singapore,ATM,2026-05-10T07:53:26.000+05:30,NO,7,NO,5,YES
16447,21,1107,55667.08,Amazon,CARD,UK,Tablet,2026-04-27T09:32:09.000+05:30,YES,9,NO,4,YES
17025,13,1172,23002.2,Netflix,CARD,USA,ATM,2026-05-11T09:15:19.000+05:30,NO,9,NO,5,YES
17208,27,1156,30950.01,Netflix,ATM WITHDRAWAL,Germany,Tablet,2026-05-11T19:44:43.000+05:30,NO,19,NO,5,YES
17278,84,1185,79325.42,Netflix,ATM WITHDRAWAL,Germany,ATM,2026-05-15T07:34:22.000+05:30,YES,7,NO,5,YES
17345,77,1128,50310.13,Uber,ATM WITHDRAWAL,UK,Laptop,2026-05-11T23:25:52.000+05:30,YES,23,NO,5,YES
